512268.38	5403188.99	308.85	1
512268.33	5403187.59	308.88	0
512268.28	5403186.10	308.89	0
512268.22	5403184.60	308.94	0
512268.17	5403183.11	308.89	0
512268.11	5403181.61	308.86	0
512268.07	5403180.12	309.17	0
512267.24	5403180.09	309.01	0
512267.28	5403181.58	308.91	0
512267.32	5403183.08	308.90	0
512267.36	5403184.47	308.89	0
512267.39	5403185.97	308.85	0
512267.53	5403187.47	313.27	1
512267.47	5403188.96	308.83	0
512267.51	5403190.45	308.90	0
512268.03	5403191.84	331.28	1
512267.59	5403193.34	309.02	0
512267.63	5403194.83	308.91	0
512267.67	5403196.33	308.87	0
512267.70	5403197.83	308.78	0
512267.74	5403199.22	308.82	0
512267.78	5403200.82	308.79	0
512267.82	5403202.21	308.95	0
512267.86	5403203.71	308.69	0
512267.89	5403205.21	308.67	0
512267.93	5403206.70	308.70	0
512267.97	5403208.20	308.67	0
512268.01	5403209.70	308.73	0
512268.05	5403211.20	308.65	0
512268.09	5403212.60	308.59	0
512268.13	5403214.09	308.65	0
512268.16	5403215.60	308.52	0
512268.21	5403217.09	308.69	0
512268.33	5403218.27	313.02	1
512268.28	5403219.99	308.65	0
512268.38	5403245.11	309.97	0
512268.32	5403243.61	309.94	0
512268.26	5403242.10	309.92	0
512268.33	5403238.37	319.37	1
512268.10	5403237.70	309.79	0
512268.20	5403235.52	318.07	1
512268.11	5403234.31	315.98	1
512267.94	5403233.28	310.05	0
512267.88	5403231.79	309.80	0
512267.83	5403230.29	309.82	0
512267.78	5403228.88	309.93	0
512267.73	5403227.38	310.05	0
512267.68	5403225.87	310.19	0
512267.79	5403223.84	318.83	1
512267.73	5403222.39	318.47	1
512267.65	5403220.99	317.18	1
512267.59	5403219.62	316.93	1
512267.38	5403218.56	308.68	0
512267.32	5403217.06	308.72	0
512267.26	5403215.57	308.52	0
512267.30	5403213.89	312.88	1
512267.15	5403212.57	308.60	0
512267.10	5403211.17	308.59	0
512267.05	5403209.68	308.58	0
512266.99	5403208.18	308.61	0
512266.94	5403206.68	308.69	0
512266.95	5403205.10	311.66	1
512266.92	5403203.57	313.08	1
512266.78	5403202.18	308.79	0
512266.73	5403200.79	308.76	0
512266.67	5403199.29	308.79	0
512266.62	5403197.80	308.79	0
512266.56	5403196.30	308.76	0
512266.51	5403194.80	308.89	0
512266.45	5403193.31	308.83	0
512266.40	5403191.91	308.88	0
512266.35	5403190.42	308.82	0
512266.29	5403188.92	308.82	0
512266.31	5403187.44	312.30	1
512266.19	5403185.93	308.88	0
512266.13	5403184.54	308.89	0
512266.08	5403183.04	308.89	0
512266.02	5403181.55	308.85	0
512265.97	5403180.05	308.99	0
512265.16	5403180.04	308.96	0
512265.20	5403181.53	308.88	0
512265.23	5403183.03	308.86	0
512265.27	5403184.52	308.90	0
512265.38	5403185.94	312.08	1
512265.41	5403187.52	311.49	1
512265.39	5403188.91	308.86	0
512265.43	5403190.40	308.84	0
512265.47	5403191.80	308.99	0
512265.50	5403193.30	308.84	0
512265.54	5403194.79	308.76	0
512265.58	5403196.29	308.82	0
512265.62	5403197.78	308.80	0
512265.66	5403199.28	308.82	0
512265.70	5403200.77	308.79	0
512265.74	5403202.17	308.81	0
512265.87	5403203.54	313.62	1
512265.98	5403204.94	316.78	1
512265.97	5403206.49	314.47	1
512265.96	5403208.05	311.92	1
512265.93	5403209.66	308.47	0
512265.97	5403211.15	308.63	0
512266.01	5403212.55	308.59	0
512266.04	5403214.05	308.54	0
512266.08	5403215.55	308.50	0
512266.12	5403217.06	308.46	0
512266.16	5403218.44	308.68	0
512266.38	5403219.45	317.96	1
512266.44	5403220.99	318.49	1
512266.47	5403222.37	318.51	1
512266.50	5403223.87	318.10	1
512266.40	5403225.82	310.67	1
512266.42	5403227.36	309.95	0
512266.46	5403228.76	309.90	0
512266.50	5403230.26	309.90	0
512266.54	5403231.76	309.90	0
512266.66	5403232.93	314.33	1
512266.62	5403234.76	309.94	0
512266.66	5403236.26	309.96	0
512266.71	5403237.60	310.73	1
512266.73	5403239.17	309.93	0
512266.77	5403240.67	309.94	0
512266.81	5403242.18	309.93	0
512266.85	5403243.68	309.99	0
512266.89	5403245.18	309.99	0
512266.93	5403246.60	309.92	0
512266.99	5403248.00	310.91	1
512267.01	5403249.61	309.98	0
512267.05	5403251.11	310.01	0
512267.09	5403252.60	310.18	0
512267.13	5403254.13	310.02	0
512267.17	5403255.62	310.21	0
512267.29	5403256.53	314.41	1
512267.25	5403258.55	310.13	0
512267.29	5403260.06	310.21	0
512267.33	5403261.58	310.18	0
512267.37	5403263.09	310.19	0
512267.41	5403264.60	310.24	0
512267.45	5403266.01	310.30	0
512267.52	5403267.32	311.80	1
512267.53	5403269.04	310.35	0
512267.57	5403270.55	310.44	0
512267.61	5403272.07	310.41	0
512267.70	5403273.21	313.04	1
512267.69	5403274.91	310.45	0
512267.72	5403276.26	310.26	0
512267.75	5403277.47	310.32	0
512267.78	5403278.49	310.31	0
512267.80	5403279.20	310.99	1
512268.02	5403277.96	323.28	1
512268.03	5403278.31	323.58	1
512267.84	5403280.63	311.58	1
512268.04	5403278.95	323.93	1
512267.82	5403281.34	310.32	0
512267.82	5403281.54	310.35	0
512267.82	5403281.75	310.29	0
512267.81	5403281.85	310.30	0
512267.81	5403282.06	310.30	0
512267.81	5403282.26	310.31	0
512267.80	5403282.37	310.25	0
512267.80	5403282.46	310.33	0
512267.80	5403282.67	310.30	0
512267.80	5403282.77	310.31	0
512267.79	5403282.87	310.33	0
512267.79	5403282.97	310.32	0
512267.78	5403282.96	310.37	0
512267.77	5403282.97	310.30	0
512267.77	5403283.07	310.36	0
512267.76	5403283.07	310.35	0
512267.75	5403283.08	310.28	0
512267.75	5403283.07	310.35	0
512267.73	5403282.97	310.31	0
512267.72	5403282.68	310.25	0
512267.69	5403282.15	310.34	0
512267.67	5403281.55	310.27	0
512267.86	5403278.54	323.99	1
512267.79	5403277.81	322.32	1
512267.55	5403278.48	310.32	0
512267.74	5403275.05	324.72	1
512267.45	5403275.92	310.43	0
512267.41	5403274.59	310.48	0
512267.36	5403273.27	310.50	0
512267.30	5403271.86	310.42	0
512267.25	5403270.54	310.45	0
512267.20	5403269.24	310.34	0
512267.15	5403267.92	310.36	0
512267.10	5403266.50	310.34	0
512267.05	5403265.20	310.27	0
512267.00	5403263.78	310.27	0
512266.95	5403262.37	310.23	0
512266.89	5403260.96	310.18	0
512266.84	5403259.54	310.25	0
512266.85	5403257.69	313.86	1
512266.80	5403256.30	313.78	1
512266.68	5403255.22	310.12	0
512266.63	5403253.80	310.17	0
512266.58	5403252.39	310.20	0
512266.52	5403250.90	310.01	0
512266.47	5403249.49	310.02	0
512266.41	5403248.00	309.91	0
512266.35	5403246.49	309.86	0
512266.31	5403245.07	310.01	0
512266.25	5403243.57	309.95	0
512266.20	5403242.06	310.01	0
512266.14	5403240.56	309.91	0
512266.08	5403239.06	309.89	0
