513450.04	5402650.23	296.30	0
513450.04	5402651.74	295.44	0
513450.00	5402653.29	296.12	1
513450.10	5402655.08	292.10	0
513450.07	5402656.67	292.16	0
513450.05	5402658.26	292.19	0
513450.02	5402659.85	292.38	0
513450.00	5402661.44	292.45	0
513450.01	5402683.38	292.87	0
513450.04	5402682.00	292.91	0
513450.08	5402680.49	293.06	0
513450.10	5402679.09	293.18	0
513450.14	5402677.61	293.16	0
513450.18	5402676.12	293.18	0
513450.21	5402674.64	293.08	0
513450.25	5402673.15	293.03	0
513450.28	5402671.66	293.08	0
513450.27	5402670.05	294.66	0
513450.24	5402668.39	297.10	1
513450.40	5402667.11	292.84	0
513450.43	5402665.63	292.74	0
513450.47	5402664.04	292.80	0
513450.51	5402662.56	292.71	0
513450.55	5402660.98	292.48	0
513450.59	5402659.50	292.38	0
513450.63	5402657.92	292.26	0
513450.67	5402656.34	292.04	0
513450.71	5402654.85	292.07	0
513450.65	5402653.11	295.21	0
513450.66	5402651.48	296.16	1
513452.08	5402650.50	296.50	1
513452.09	5402652.02	295.66	0
513451.97	5402653.44	298.86	1
513452.10	5402655.29	293.72	0
513452.08	5402656.87	293.75	1
513452.09	5402658.53	292.56	0
513451.89	5402659.76	298.60	1
513452.04	5402661.70	292.80	0
513452.01	5402663.28	293.08	0
513451.99	5402664.76	293.06	0
513451.97	5402666.36	293.04	0
513451.90	5402667.83	294.68	0
513451.87	5402669.40	294.97	0
513451.83	5402670.94	295.62	0
513451.83	5402672.58	295.01	0
513451.77	5402673.96	296.26	1
513451.80	5402675.69	294.64	0
513451.77	5402677.26	294.86	0
513451.77	5402678.94	293.98	0
513451.68	5402680.32	296.22	1
513451.74	5402682.17	293.54	0
513451.72	5402683.79	293.41	0
513451.70	5402685.41	293.22	0
513451.69	5402686.93	292.99	0
513451.67	5402688.54	292.85	0
513451.65	5402690.05	292.79	0
513451.64	5402691.34	292.72	0
513451.63	5402692.52	292.74	0
513451.61	5402693.59	292.77	0
513451.61	5402694.34	292.77	0
513451.60	5402694.88	292.76	0
513451.61	5402695.31	292.68	0
513451.61	5402695.63	292.73	0
513451.61	5402695.85	292.72	0
513451.61	5402696.06	292.72	0
513451.62	5402696.16	292.78	0
513451.62	5402696.38	292.78	0
513451.63	5402696.49	292.78	0
513451.63	5402696.60	292.75	0
513451.64	5402696.82	292.74	0
513451.64	5402697.03	292.80	0
513451.65	5402697.14	292.74	0
513451.65	5402697.24	292.81	0
513451.66	5402697.24	292.80	0
513451.67	5402697.36	292.72	0
513451.67	5402697.47	292.72	0
513451.68	5402697.47	292.76	0
513451.68	5402697.57	292.75	0
513451.69	5402697.57	292.78	0
513451.70	5402697.58	292.70	0
513451.71	5402697.58	292.74	0
513451.71	5402697.58	292.77	0
513451.73	5402697.36	292.76	0
513451.74	5402697.04	292.75	0
513451.76	5402696.50	292.79	0
513451.78	5402695.65	292.77	0
513451.80	5402694.68	292.81	0
513451.83	5402693.61	292.79	0
513451.87	5402692.34	292.74	0
513451.90	5402690.83	292.84	0
513451.93	5402689.44	292.86	0
513451.96	5402688.03	293.00	0
513451.99	5402686.51	293.26	0
513452.02	5402685.11	293.38	0
513452.05	5402683.61	293.49	0
513452.03	5402682.04	295.38	1
513452.04	5402680.49	296.05	1
513452.13	5402679.29	294.10	0
513452.12	5402677.64	295.93	1
513452.11	5402676.04	297.31	1
513452.18	5402674.65	296.29	1
513452.25	5402673.27	295.02	0
513452.27	5402671.76	295.37	0
513452.30	5402670.26	295.63	0
513452.23	5402668.51	299.23	1
513452.44	5402667.36	293.31	0
513452.48	5402665.89	293.17	0
513452.52	5402664.30	293.10	0
513452.55	5402662.82	293.06	0
513452.60	5402661.25	292.76	0
513452.61	5402659.71	293.70	0
513452.66	5402658.14	293.25	0
513452.72	5402656.61	292.18	0
513452.56	5402654.77	299.03	1
513452.60	5402653.21	298.71	1
513452.67	5402651.70	297.57	1
513452.74	5402650.17	296.53	1
513454.17	5402650.85	295.57	0
513454.05	5402652.27	298.95	1
513454.15	5402653.95	294.94	0
513453.98	5402655.38	299.76	1
513454.08	5402657.07	295.84	1
513454.05	5402658.63	296.27	1
513454.08	5402660.33	294.36	0
513454.09	5402661.97	293.42	0
513454.07	5402663.57	293.34	0
513454.05	5402665.06	293.27	0
513453.99	5402666.67	294.51	0
513453.95	5402668.10	295.34	0
513453.92	5402669.67	295.59	0
513453.89	5402671.25	295.61	0
513453.87	5402672.73	295.67	0
513453.82	5402674.35	296.63	1
513453.82	5402675.87	296.13	1
513453.77	5402677.38	297.02	1
513453.77	5402679.05	296.12	1
513453.79	5402680.77	294.83	0
513453.73	5402682.25	296.00	1
513453.75	5402683.99	294.52	0
513453.74	5402685.63	294.16	0
513453.74	5402687.18	293.63	0
513453.72	5402688.80	293.40	0
513453.71	5402690.33	293.14	0
513453.70	5402691.64	292.93	0
513453.69	5402692.82	292.89	0
513453.68	5402693.79	292.80	0
513453.67	5402694.66	292.77	0
513453.67	5402695.19	292.78	0
513453.67	5402695.63	292.74	0
513453.67	5402695.95	292.78	0
513453.67	5402696.16	292.75	0
513453.68	5402696.39	292.71	0
513453.68	5402696.49	292.75	0
513453.69	5402696.71	292.69	0
513453.69	5402696.81	292.76	0
513453.70	5402697.03	292.76	0
513453.70	5402697.14	292.69	0
513453.71	5402697.26	292.64	0
513453.71	5402697.46	292.71	0
513453.72	5402697.57	292.74	0
513453.72	5402697.68	292.73	0
513453.73	5402697.68	292.69	0
513453.74	5402697.79	292.74	0
513453.74	5402697.90	292.73	0
513453.75	5402697.90	292.70	0
513453.76	5402697.89	292.76	0
513453.78	5402697.90	292.76	0
513453.79	5402697.69	292.67	0
513453.81	5402697.37	292.67	0
513453.82	5402696.83	292.75	0
513453.85	5402695.97	292.76	0
513453.87	5402695.00	292.80	0
513453.90	5402693.82	292.83	0
513453.92	5402692.51	293.02	0
513453.95	5402691.11	293.12	0
513453.98	5402689.70	293.30	0
513454.01	5402688.28	293.67	0
513453.99	5402686.60	295.40	1
513454.06	5402685.34	294.27	0
513454.08	5402683.82	294.56	0
513454.07	5402682.28	296.14	1
513454.14	5402680.90	295.08	1
513454.15	5402679.34	295.85	1
513454.16	5402677.88	296.81	1
513454.21	5402676.47	296.00	1
513454.26	5402675.02	295.61	0
513454.30	5402673.54	295.58	0
513454.33	5402672.05	295.64	0
513454.37	5402670.57	295.56	0
513454.38	5402668.92	296.50	1
513454.45	5402667.53	295.27	0
513454.51	5402666.11	294.34	0
513454.57	5402664.58	293.52	0
513454.61	5402663.10	293.44	0
513454.63	5402661.49	293.89	0
513454.69	5402659.95	292.97	0
513454.64	5402658.29	296.07	1
513454.66	5402656.69	296.46	1
513454.74	5402655.18	295.08	0
513454.66	5402653.51	298.97	1
513454.70	5402651.94	298.84	1
513454.77	5402650.43	297.59	1
513456.25	5402651.14	295.00	0
513456.13	5402652.57	298.21	1
513456.18	5402654.16	295.77	1
513456.12	5402655.66	297.34	1
513456.14	5402657.44	295.69	1
513456.14	5402658.95	295.11	0
513456.03	5402660.36	298.05	1
513456.04	5402662.00	297.02	1
513456.11	5402663.79	293.87	0
513456.00	5402665.17	296.92	1
513456.06	5402666.95	294.20	0
513456.00	5402668.33	295.67	0
513455.98	5402669.93	295.52	0
513455.95	5402671.51	295.63	0
513455.93	5402673.11	295.55	0
513455.92	5402674.60	295.42	0
513455.90	5402676.20	295.38	0
513455.88	5402677.90	295.28	1
513455.86	5402679.41	295.04	0
513455.85	5402681.03	294.85	0
513455.83	5402682.65	294.60	0
513455.81	5402684.25	294.52	0
513455.76	5402685.64	295.57	1
513455.75	5402687.38	295.19	1
513455.75	5402688.94	294.58	0
513455.72	5402690.39	295.00	1
513455.73	5402691.77	294.07	1
513455.72	5402692.96	293.97	1
513455.69	5402693.99	294.33	1
513455.71	5402694.73	293.45	0
513455.70	5402695.35	293.71	1
513455.68	5402695.69	294.42	1
513455.67	5402695.96	294.87	1
513455.67	5402696.14	295.14	1
513455.67	5402696.36	295.08	1
513455.68	5402696.46	295.19	1
513455.69	5402696.71	294.88	1
513455.69	5402696.79	295.09	1
513455.68	5402696.97	295.39	1
513455.70	5402697.11	295.14	1
513455.70	5402697.22	295.14	1
513455.71	5402697.46	294.94	1
513455.77	5402697.81	292.93	0
513455.78	5402697.93	292.88	0
513455.79	5402697.93	292.83	0
513455.79	5402698.03	292.92	0
513455.80	5402698.15	292.85	0
513455.81	5402698.15	292.88	0
513455.81	5402698.15	292.85	0
513455.83	5402698.16	292.81	0
513455.84	5402698.15	292.86	0
513455.79	5402697.66	295.11	1
513455.80	5402697.34	295.12	1
513455.82	5402696.81	295.13	1
513455.85	5402695.99	294.84	1
513455.92	5402695.23	293.18	0
513455.91	5402694.00	294.55	1
513455.97	5402692.72	293.63	0
513455.97	5402691.21	294.72	1
513455.97	5402689.69	295.96	1
513456.04	5402688.34	294.65	1
513456.08	5402686.98	294.38	0
513456.12	5402685.50	294.33	0
513456.14	5402684.09	294.56	0
513456.17	5402682.70	294.66	0
513456.21	5402681.20	294.80	0
513456.24	5402679.69	294.99	0
513456.26	5402678.29	295.23	0
513456.29	5402676.80	295.31	0
513456.33	5402675.31	295.42	0
513456.36	5402673.82	295.49	0
513456.39	5402672.33	295.57	0
513456.43	5402670.74	295.57	0
513456.46	5402669.26	295.58	0
513456.54	5402667.89	294.08	0
513456.53	5402666.19	295.69	1
513456.44	5402664.42	300.01	1
513456.62	5402663.18	294.97	0
513456.64	5402661.65	295.64	1
513456.70	5402660.12	294.76	0
513456.72	5402658.62	295.18	0
513456.75	5402657.02	295.60	1
513456.70	5402655.27	298.69	1
513456.74	5402653.71	298.35	1
513456.78	5402652.24	298.40	1
513456.92	5402650.83	294.83	0
513458.32	5402651.48	294.86	0
513458.30	5402653.07	294.77	0
513458.28	5402654.65	294.88	0
513458.24	5402656.21	295.42	1
513458.23	5402657.70	295.19	0
513458.21	5402659.29	295.16	0
513458.17	5402660.84	295.74	1
513458.18	5402662.49	294.67	0
513458.24	5402664.27	291.83	0
513458.09	5402665.56	296.32	1
513458.13	5402667.30	294.15	0
513458.07	5402668.68	295.60	0
513458.05	5402670.27	295.52	0
513458.03	5402671.86	295.57	0
513458.03	5402673.52	294.73	0
513457.96	5402674.98	296.26	1
513457.97	5402676.55	295.22	0
513457.96	5402678.16	295.02	0
513457.94	5402679.77	294.85	0
513457.92	5402681.37	294.81	0
513457.90	5402682.99	294.61	0
513457.89	5402684.61	294.41	0
513457.87	5402686.22	294.25	0
513457.86	5402687.73	294.09	0
513457.84	5402689.34	294.02	0
513457.82	5402690.86	293.78	0
513457.81	5402692.14	293.82	0
513457.79	5402693.30	293.98	1
513457.74	5402694.23	295.20	1
513457.76	5402695.09	294.21	1
513457.71	5402695.43	295.88	1
513457.72	5402695.87	295.76	1
513457.72	5402696.18	295.87	1
513457.71	5402696.49	296.01	1
513457.73	5402696.64	295.66	1
513457.73	5402696.73	295.76	1
513457.73	5402696.94	295.83	1
513457.74	5402697.06	295.71	1
513457.75	5402697.29	295.60	1
513457.76	5402697.41	295.46	1
513457.77	5402697.53	295.39	1
513457.79	5402697.81	294.87	1
