493814.37	5420476.91	264.93	0
493814.53	5420491.09	268.17	1
493814.67	5420493.83	266.34	0
493814.68	5420496.73	267.51	0
493814.72	5420499.46	267.88	0
493814.77	5420502.30	268.21	0
493814.72	5420505.23	270.72	1
493814.87	5420507.98	268.53	0
493814.71	5420510.97	273.84	1
493814.92	5420513.68	270.21	0
493814.84	5420516.45	273.54	1
493815.05	5420519.19	269.97	0
493815.12	5420521.88	269.76	0
493815.18	5420524.70	269.81	0
493815.24	5420527.52	269.80	0
493815.26	5420530.21	270.52	0
493815.04	5420533.04	277.10	1
493815.03	5420535.83	278.71	1
493815.00	5420538.60	280.91	1
493815.21	5420541.42	277.35	1
493815.49	5420544.28	272.17	0
493815.47	5420547.06	273.95	0
493815.53	5420549.74	274.01	0
493815.51	5420552.50	275.93	0
493815.50	5420555.25	277.54	1
493815.60	5420558.07	276.57	0
493815.66	5420560.88	276.42	0
493815.72	5420563.55	276.46	0
493815.78	5420566.35	276.52	0
493815.67	5420568.96	280.38	1
493815.61	5420571.49	282.95	1
493815.56	5420574.12	285.54	1
493815.65	5420576.94	284.70	1
493815.97	5420580.09	278.87	1
493815.94	5420582.74	280.97	1
493815.99	5420585.53	281.03	1
493816.14	5420588.46	279.19	0
493816.20	5420591.27	279.11	0
493817.90	5420591.47	279.00	0
493817.85	5420588.66	279.07	0
493817.72	5420585.85	281.05	1
493817.68	5420583.07	281.00	1
493817.63	5420580.28	281.00	1
493817.67	5420577.73	279.20	1
493817.43	5420574.69	283.63	1
493817.44	5420572.10	282.56	1
493817.65	5420569.62	276.54	0
493817.61	5420566.82	276.49	0
493817.57	5420564.15	276.44	0
493817.53	5420561.36	276.41	0
493817.49	5420558.56	276.31	0
493817.54	5420555.96	274.04	0
493817.33	5420553.06	277.87	1
493817.46	5420550.36	273.92	0
493817.39	5420547.55	274.48	0
493817.42	5420544.90	272.65	0
493817.40	5420542.10	272.09	0
493817.05	5420539.24	279.31	1
493817.05	5420536.46	278.29	1
493817.07	5420533.80	276.67	1
493817.30	5420530.99	270.42	0
493817.28	5420528.04	269.67	0
493817.24	5420525.35	269.65	0
493817.20	5420522.65	269.56	0
493817.13	5420519.84	270.03	0
493816.95	5420517.10	273.35	1
493816.88	5420514.31	273.90	1
493816.78	5420511.54	275.03	1
493817.01	5420508.65	268.70	0
493816.99	5420505.81	268.16	0
493816.95	5420502.97	267.88	0
493816.92	5420500.12	267.58	0
493816.89	5420497.27	267.24	0
493816.88	5420494.52	266.41	0
493816.85	5420491.67	266.09	0
493816.79	5420488.83	266.22	0
493816.75	5420485.86	266.19	0
493816.51	5420483.46	270.83	1
493816.58	5420480.56	268.00	1
493816.67	5420477.49	264.89	0
493816.63	5420474.62	264.72	0
493816.48	5420471.96	267.03	1
493816.39	5420469.35	268.35	1
493816.49	5420466.17	264.70	0
493816.44	5420463.33	264.84	0
493816.39	5420460.47	264.93	0
493816.34	5420457.60	264.85	0
493816.30	5420454.86	264.78	0
493816.15	5420452.28	267.43	1
493816.22	5420449.08	264.48	0
493816.18	5420446.20	264.42	0
493816.13	5420443.32	264.42	0
493816.08	5420440.43	264.35	0
493816.04	5420437.53	264.23	0
493815.82	5420435.24	268.69	1
493815.67	5420432.71	271.19	1
493815.52	5420430.35	273.83	1
493815.48	5420427.44	273.49	1
493815.61	5420423.94	269.24	1
493815.77	5420420.39	264.02	0
493815.57	5420418.09	267.88	1
493815.64	5420414.73	264.99	0
493815.63	5420411.67	264.08	0
493815.54	5420409.03	264.97	0
493815.28	5420407.05	270.37	1
493815.18	5420404.41	271.86	1
493815.15	5420401.39	271.19	1
493815.08	5420398.61	271.83	1
493815.19	5420394.97	267.97	1
493815.38	5420390.84	261.67	0
493815.34	5420388.02	261.67	0
493815.29	5420385.06	261.70	0
493815.23	5420382.14	261.89	0
493815.11	5420376.48	262.55	0
493815.04	5420373.65	263.22	0
493814.74	5420372.09	269.71	1
493814.59	5420369.73	272.33	1
493814.45	5420367.27	274.51	1
493814.54	5420363.49	270.89	1
493814.46	5420360.74	271.79	1
493814.38	5420357.96	272.57	1
493814.55	5420353.60	266.87	0
493814.48	5420350.70	267.30	0
493814.44	5420347.79	267.12	0
493814.39	5420344.81	267.21	0
493814.83	5420326.31	267.88	1
493814.89	5420329.06	267.79	0
493814.97	5420331.87	267.44	0
493814.92	5420335.42	270.39	0
493814.98	5420338.13	270.26	0
