497671.87	5421227.94	309.89	0
497671.80	5421230.92	309.75	0
497671.72	5421233.86	309.26	0
497671.65	5421236.64	308.97	0
497671.57	5421239.57	308.61	0
497671.50	5421242.50	308.23	0
497671.42	5421245.44	307.90	0
497671.35	5421248.27	307.52	0
497671.27	5421251.34	307.22	0
497671.20	5421254.16	306.93	0
497671.12	5421257.14	306.52	0
497671.05	5421260.10	306.28	0
497670.97	5421263.08	305.94	0
497670.90	5421265.93	305.65	0
497670.83	5421269.03	305.45	0
497670.75	5421272.05	305.08	0
497670.67	5421274.93	304.76	0
497670.60	5421277.91	304.60	0
497670.53	5421280.94	304.28	0
497670.45	5421283.84	303.99	0
497670.37	5421287.02	303.67	0
497669.67	5421288.79	303.54	0
497669.73	5421286.03	303.77	0
497669.78	5421283.42	303.98	0
497669.84	5421280.52	304.28	0
497669.89	5421277.78	304.52	0
497669.95	5421275.02	304.85	0
497670.01	5421272.16	305.09	0
497670.06	5421269.44	305.33	0
497670.12	5421266.69	305.69	0
497670.17	5421263.86	305.91	0
497670.23	5421261.04	306.09	0
497670.28	5421258.31	306.51	0
497670.34	5421255.48	306.77	0
497670.40	5421252.55	307.00	0
497670.46	5421249.82	307.47	0
497670.51	5421247.02	307.72	0
497670.57	5421244.21	308.04	0
497670.63	5421241.42	308.31	0
497670.69	5421238.73	308.76	0
497670.74	5421235.83	308.99	0
497670.80	5421233.03	309.44	0
497670.86	5421230.26	309.73	0
497670.91	5421227.53	309.90	0
497670.98	5421224.69	310.57	0
497671.18	5421220.69	316.38	1
497671.15	5421218.63	313.39	0
497671.20	5421215.96	313.39	0
497671.35	5421212.37	317.57	1
497671.30	5421210.58	313.74	0
497671.35	5421207.65	313.84	0
497671.41	5421204.97	313.99	0
497671.46	5421202.28	314.24	0
497671.51	5421199.51	314.28	0
497671.56	5421196.87	314.29	0
497671.59	5421194.40	314.01	0
497671.64	5421191.65	314.00	0
497671.69	5421188.89	314.04	0
497671.74	5421186.12	314.12	0
497671.79	5421183.48	314.23	0
497671.84	5421180.84	314.35	0
497671.89	5421178.10	314.35	0
497671.83	5421085.05	323.69	0
497671.77	5421087.71	323.51	0
497671.71	5421090.24	323.44	0
497671.64	5421092.89	323.21	0
497671.58	5421095.55	323.05	0
497671.51	5421098.20	322.95	0
497671.45	5421100.86	322.73	0
497671.38	5421103.41	322.45	0
497671.32	5421106.07	322.37	0
497671.25	5421108.74	322.19	0
497671.18	5421111.41	321.93	0
497671.12	5421113.97	321.59	0
497671.05	5421116.65	321.33	0
