513248.61	5403656.30	299.52	0
513248.62	5403657.69	299.58	0
513248.62	5403658.99	299.65	0
513248.63	5403660.28	299.69	0
513248.64	5403661.37	299.82	0
513248.64	5403662.27	299.84	0
513248.65	5403662.98	299.82	0
513248.66	5403663.46	299.95	0
513248.67	5403663.87	299.87	0
513248.67	5403664.06	299.95	0
513248.68	5403664.26	299.94	0
513248.69	5403664.47	299.92	0
513248.70	5403664.66	300.01	0
513248.71	5403664.76	299.96	0
513248.71	5403664.96	299.97	0
513248.72	5403665.05	300.04	0
513248.73	5403665.16	299.96	0
513248.74	5403665.36	299.98	0
513248.74	5403665.45	300.05	0
513248.75	5403665.56	299.99	0
513248.76	5403665.66	300.02	0
513248.77	5403665.75	300.04	0
513248.78	5403665.76	299.98	0
513248.78	5403665.85	300.10	0
513248.79	5403665.85	300.06	0
513248.80	5403665.85	300.02	0
513248.81	5403665.85	300.08	0
513248.82	5403665.85	300.04	0
513248.82	5403665.86	300.00	0
513248.83	5403665.65	300.03	0
513248.84	5403665.25	300.05	0
513248.85	5403664.65	300.01	0
513248.86	5403663.95	299.99	0
513248.87	5403663.06	299.91	0
513248.87	5403661.95	299.92	0
513248.88	5403660.66	299.83	0
513248.89	5403659.37	299.69	0
513248.90	5403658.08	299.61	0
513248.91	5403656.68	299.58	0
513248.92	5403655.38	299.58	0
513250.73	5403656.07	300.64	1
513250.95	5403658.16	294.43	0
513250.96	5403659.55	294.63	0
513250.96	5403660.74	294.81	0
513250.97	5403661.87	294.70	0
513250.74	5403661.95	301.70	0
513250.75	5403662.64	301.73	0
513250.76	5403663.17	301.49	0
513250.78	5403663.58	301.39	0
513250.78	5403663.77	301.50	0
513250.79	5403663.97	301.46	0
513250.79	5403664.15	301.61	0
513250.80	5403664.25	301.65	0
513250.81	5403664.45	301.65	0
513250.82	5403664.55	301.60	0
513250.82	5403664.74	301.70	0
513250.84	5403664.88	301.39	0
513250.85	5403665.09	301.30	0
513250.86	5403665.19	301.28	0
513250.87	5403665.29	301.32	0
513250.88	5403665.39	301.26	0
513250.89	5403665.52	301.05	0
513250.90	5403665.52	301.04	0
513250.91	5403665.61	301.14	1
513250.91	5403665.61	301.13	1
513250.92	5403665.61	301.12	1
513250.94	5403665.61	301.11	0
513250.94	5403665.50	301.21	0
513250.95	5403665.38	301.36	0
513250.95	5403664.97	301.41	0
513250.94	5403664.41	301.93	0
513250.96	5403663.65	301.54	0
513250.96	5403662.71	301.90	0
513250.99	5403661.71	301.09	0
513251.21	5403661.13	294.87	0
513251.22	5403659.83	294.72	0
513251.24	5403658.54	294.46	0
513251.25	5403657.15	294.25	0
